date,market,treatment_arm,wave,treatment_start_day,day_index,post,days_since_treatment,base_price_eur,price_uplift_pct,price_eur,currency,fx_rate,price_local,bookings,revenue_eur,sessions,cr_checkout_to_sale,marketing_spend_eur,ltv_eur,churn_rate,gdp_per_capita,week_of_year,day_of_week,is_weekend
2024-03-03,MX,+15%,3,121,63,0,0,89.0,0.0,89.0,MXN,18.5414,1650.19,263,23407.0,7223,0.0364,88.98,371.88,0.0504,10000,9,6,1
2024-03-04,MX,+15%,3,121,64,0,0,89.0,0.0,89.0,MXN,18.4635,1643.25,247,21983.0,8624,0.0286,89.48,355.56,0.0723,10000,10,0,0
2024-03-05,MX,+15%,3,121,65,0,0,89.0,0.0,89.0,MXN,18.8659,1679.07,231,20559.0,6650,0.0347,70.12,369.54,0.0515,10000,10,1,0
2024-03-06,MX,+15%,3,121,66,0,0,89.0,0.0,89.0,MXN,18.6643,1661.12,237,21093.0,7001,0.0339,73.38,369.1,0.0667,10000,10,2,0
2024-03-07,MX,+15%,3,121,67,0,0,89.0,0.0,89.0,MXN,18.3566,1633.73,221,19669.0,7263,0.0304,94.32,372.07,0.0606,10000,10,3,0
2024-03-08,MX,+15%,3,121,68,0,0,89.0,0.0,89.0,MXN,18.293,1628.07,216,19224.0,6507,0.0332,67.38,366.78,0.0697,10000,10,4,0
2024-03-09,MX,+15%,3,121,69,0,0,89.0,0.0,89.0,MXN,18.5263,1648.84,228,20292.0,6082,0.0375,85.36,355.35,0.0672,10000,10,5,1
2024-03-10,MX,+15%,3,121,70,0,0,89.0,0.0,89.0,MXN,18.5477,1650.74,214,19046.0,6923,0.0309,92.7,363.78,0.0659,10000,10,6,1
2024-03-11,MX,+15%,3,121,71,0,0,89.0,0.0,89.0,MXN,18.5963,1655.07,201,17889.0,6170,0.0326,62.25,383.48,0.0648,10000,11,0,0
2024-03-12,MX,+15%,3,121,72,0,0,89.0,0.0,89.0,MXN,18.9667,1688.03,218,19402.0,6045,0.0361,78.61,359.63,0.0616,10000,11,1,0
2024-03-13,MX,+15%,3,121,73,0,0,89.0,0.0,89.0,MXN,18.5226,1648.52,188,16732.0,7015,0.0268,87.74,376.2,0.0639,10000,11,2,0
2024-03-14,MX,+15%,3,121,74,0,0,89.0,0.0,89.0,MXN,18.4718,1643.99,166,14774.0,5741,0.0289,93.15,362.82,0.0662,10000,11,3,0
2024-03-15,MX,+15%,3,121,75,0,0,89.0,0.0,89.0,MXN,18.4804,1644.76,176,15664.0,5682,0.031,76.16,356.54,0.0567,10000,11,4,0
2024-03-16,MX,+15%,3,121,76,0,0,89.0,0.0,89.0,MXN,18.4447,1641.58,215,19135.0,6920,0.0311,79.1,370.29,0.0727,10000,11,5,1
2024-03-17,MX,+15%,3,121,77,0,0,89.0,0.0,89.0,MXN,18.5262,1648.84,184,16376.0,5004,0.0368,79.51,376.46,0.0689,10000,11,6,1
2024-03-18,MX,+15%,3,121,78,0,0,89.0,0.0,89.0,MXN,18.317,1630.21,174,15486.0,5118,0.034,70.61,360.96,0.0651,10000,12,0,0
2024-03-19,MX,+15%,3,121,79,0,0,89.0,0.0,89.0,MXN,18.481,1644.81,164,14596.0,5374,0.0305,61.65,380.41,0.0689,10000,12,1,0
2024-03-20,MX,+15%,3,121,80,0,0,89.0,0.0,89.0,MXN,18.5679,1652.54,153,13617.0,5102,0.03,83.42,367.38,0.0678,10000,12,2,0
2024-03-21,MX,+15%,3,121,81,0,0,89.0,0.0,89.0,MXN,18.5652,1652.3,167,14863.0,5874,0.0284,79.41,373.24,0.0758,10000,12,3,0
2024-03-22,MX,+15%,3,121,82,0,0,89.0,0.0,89.0,MXN,18.2573,1624.9,214,19046.0,6660,0.0321,93.94,375.11,0.0679,10000,12,4,0
2024-03-23,MX,+15%,3,121,83,0,0,89.0,0.0,89.0,MXN,18.3718,1635.09,235,20915.0,7763,0.0303,80.17,382.07,0.0615,10000,12,5,1
2024-03-24,MX,+15%,3,121,84,0,0,89.0,0.0,89.0,MXN,18.4463,1641.72,246,21894.0,8551,0.0288,77.57,365.56,0.0626,10000,12,6,1
2024-03-25,MX,+15%,3,121,85,0,0,89.0,0.0,89.0,MXN,18.3307,1631.43,242,21538.0,8362,0.0289,85.41,373.95,0.0717,10000,13,0,0
2024-03-26,MX,+15%,3,121,86,0,0,89.0,0.0,89.0,MXN,18.613,1656.56,243,21627.0,8243,0.0295,79.67,369.3,0.0643,10000,13,1,0
2024-03-27,MX,+15%,3,121,87,0,0,89.0,0.0,89.0,MXN,18.5792,1653.55,241,21449.0,7620,0.0316,83.41,379.84,0.062,10000,13,2,0
2024-03-28,MX,+15%,3,121,88,0,0,89.0,0.0,89.0,MXN,18.3425,1632.48,205,18245.0,7836,0.0262,78.51,375.68,0.0676,10000,13,3,0
2024-03-29,MX,+15%,3,121,89,0,0,89.0,0.0,89.0,MXN,18.4506,1642.1,224,19936.0,7166,0.0313,79.48,384.23,0.0549,10000,13,4,0
2024-03-30,MX,+15%,3,121,90,0,0,89.0,0.0,89.0,MXN,18.6862,1663.07,249,22161.0,8022,0.031,77.02,362.17,0.0732,10000,13,5,1
2024-03-31,MX,+15%,3,121,91,0,0,89.0,0.0,89.0,MXN,18.5439,1650.41,221,19669.0,6638,0.0333,75.67,363.52,0.0746,10000,13,6,1
2024-04-01,MX,+15%,3,121,92,0,0,89.0,0.0,89.0,MXN,18.2947,1628.23,197,17533.0,7041,0.028,65.79,365.21,0.0593,10000,14,0,0
2024-04-02,MX,+15%,3,121,93,0,0,89.0,0.0,89.0,MXN,18.607,1656.02,215,19135.0,7690,0.028,78.03,386.21,0.0578,10000,14,1,0
2024-04-03,MX,+15%,3,121,94,0,0,89.0,0.0,89.0,MXN,18.5101,1647.4,222,19758.0,7150,0.031,79.58,368.1,0.0661,10000,14,2,0
2024-04-04,MX,+15%,3,121,95,0,0,89.0,0.0,89.0,MXN,18.4928,1645.86,190,16910.0,5325,0.0357,82.93,365.33,0.0576,10000,14,3,0
2024-04-05,MX,+15%,3,121,96,0,0,89.0,0.0,89.0,MXN,18.6619,1660.91,239,21271.0,8559,0.0279,91.1,349.84,0.0561,10000,14,4,0
2024-04-06,MX,+15%,3,121,97,0,0,89.0,0.0,89.0,MXN,18.5259,1648.8,253,22517.0,8016,0.0316,85.57,383.9,0.0697,10000,14,5,1
2024-04-07,MX,+15%,3,121,98,0,0,89.0,0.0,89.0,MXN,18.5014,1646.62,254,22606.0,10491,0.0242,78.7,378.19,0.0613,10000,14,6,1
2024-04-08,MX,+15%,3,121,99,0,0,89.0,0.0,89.0,MXN,18.1467,1615.06,211,18779.0,5673,0.0372,74.53,368.0,0.0673,10000,15,0,0
2024-04-09,MX,+15%,3,121,100,0,0,89.0,0.0,89.0,MXN,18.3592,1633.97,236,21004.0,6912,0.0341,87.64,368.55,0.0568,10000,15,1,0
2024-04-10,MX,+15%,3,121,101,0,0,89.0,0.0,89.0,MXN,18.3219,1630.65,194,17266.0,5178,0.0375,68.21,370.04,0.0699,10000,15,2,0
2024-04-11,MX,+15%,3,121,102,0,0,89.0,0.0,89.0,MXN,18.536,1649.7,172,15308.0,5078,0.0339,86.59,357.59,0.0583,10000,15,3,0
2024-04-12,MX,+15%,3,121,103,0,0,89.0,0.0,89.0,MXN,18.4747,1644.25,235,20915.0,8504,0.0276,82.33,365.54,0.0723,10000,15,4,0
2024-04-13,MX,+15%,3,121,104,0,0,89.0,0.0,89.0,MXN,18.3068,1629.3,223,19847.0,6572,0.0339,81.15,360.38,0.0598,10000,15,5,1
2024-04-14,MX,+15%,3,121,105,0,0,89.0,0.0,89.0,MXN,18.4434,1641.46,241,21449.0,7669,0.0314,82.43,372.36,0.0664,10000,15,6,1
2024-04-15,MX,+15%,3,121,106,0,0,89.0,0.0,89.0,MXN,18.2413,1623.47,203,18067.0,6284,0.0323,71.3,366.1,0.0679,10000,16,0,0
2024-04-16,MX,+15%,3,121,107,0,0,89.0,0.0,89.0,MXN,18.3903,1636.73,210,18690.0,8418,0.0249,69.96,366.77,0.0706,10000,16,1,0
2024-04-17,MX,+15%,3,121,108,0,0,89.0,0.0,89.0,MXN,18.5943,1654.9,219,19491.0,6719,0.0326,102.73,369.8,0.0624,10000,16,2,0
2024-04-18,MX,+15%,3,121,109,0,0,89.0,0.0,89.0,MXN,18.6079,1656.1,218,19402.0,7326,0.0298,82.09,359.9,0.0669,10000,16,3,0
2024-04-19,MX,+15%,3,121,110,0,0,89.0,0.0,89.0,MXN,18.4057,1638.1,237,21093.0,9100,0.026,75.13,369.78,0.0704,10000,16,4,0
2024-04-20,MX,+15%,3,121,111,0,0,89.0,0.0,89.0,MXN,18.5329,1649.43,260,23140.0,8214,0.0317,69.53,371.47,0.0685,10000,16,5,1
2024-04-21,MX,+15%,3,121,112,0,0,89.0,0.0,89.0,MXN,18.5321,1649.36,227,20203.0,6226,0.0365,77.66,374.6,0.0638,10000,16,6,1
2024-04-22,MX,+15%,3,121,113,0,0,89.0,0.0,89.0,MXN,18.5406,1650.12,213,18957.0,6176,0.0345,94.76,367.23,0.0715,10000,17,0,0
2024-04-23,MX,+15%,3,121,114,0,0,89.0,0.0,89.0,MXN,18.5708,1652.8,230,20470.0,6786,0.0339,73.36,372.04,0.0608,10000,17,1,0
2024-04-24,MX,+15%,3,121,115,0,0,89.0,0.0,89.0,MXN,18.5417,1650.21,228,20292.0,7198,0.0317,63.27,366.47,0.0724,10000,17,2,0
2024-04-25,MX,+15%,3,121,116,0,0,89.0,0.0,89.0,MXN,18.5447,1650.48,246,21894.0,8445,0.0291,79.6,364.27,0.0567,10000,17,3,0
2024-04-26,MX,+15%,3,121,117,0,0,89.0,0.0,89.0,MXN,18.369,1634.84,235,20915.0,7457,0.0315,86.21,359.5,0.0575,10000,17,4,0
2024-04-27,MX,+15%,3,121,118,0,0,89.0,0.0,89.0,MXN,18.7004,1664.33,263,23407.0,6935,0.0379,78.31,362.75,0.0693,10000,17,5,1
2024-04-28,MX,+15%,3,121,119,0,0,89.0,0.0,89.0,MXN,18.363,1634.31,224,19936.0,6824,0.0328,83.52,376.15,0.0602,10000,17,6,1
2024-04-29,MX,+15%,3,121,120,0,0,89.0,0.0,89.0,MXN,18.4976,1646.28,216,19224.0,6644,0.0325,76.87,372.54,0.0672,10000,18,0,0
2024-04-30,MX,+15%,3,121,121,1,0,89.0,15.0,102.35,MXN,18.6587,1909.72,222,22721.7,6826,0.0325,82.43,381.3,0.0592,10000,18,1,0
2024-05-01,MX,+15%,3,121,122,1,1,89.0,15.0,102.35,MXN,18.4796,1891.39,236,24154.6,7909,0.0298,61.89,384.87,0.0782,10000,18,2,0
2024-05-02,MX,+15%,3,121,123,1,2,89.0,15.0,102.35,MXN,18.2555,1868.45,212,21698.2,6230,0.034,85.92,366.08,0.065,10000,18,3,0
2024-05-03,MX,+15%,3,121,124,1,3,89.0,15.0,102.35,MXN,18.6718,1911.06,213,21800.55,8014,0.0266,69.12,385.05,0.0758,10000,18,4,0
2024-05-04,MX,+15%,3,121,125,1,4,89.0,15.0,102.35,MXN,18.4884,1892.29,228,23335.8,5858,0.0389,91.86,367.95,0.0664,10000,18,5,1
2024-05-05,MX,+15%,3,121,126,1,5,89.0,15.0,102.35,MXN,18.4698,1890.38,232,23745.2,7440,0.0312,100.92,369.48,0.0741,10000,18,6,1
2024-05-06,MX,+15%,3,121,127,1,6,89.0,15.0,102.35,MXN,18.7291,1916.92,238,24359.3,7903,0.0301,97.8,368.2,0.0573,10000,19,0,0
2024-05-07,MX,+15%,3,121,128,1,7,89.0,15.0,102.35,MXN,18.6664,1910.5,168,17194.8,5654,0.0297,84.05,350.48,0.0686,10000,19,1,0
2024-05-08,MX,+15%,3,121,129,1,8,89.0,15.0,102.35,MXN,18.4331,1886.62,173,17706.55,5493,0.0315,76.92,380.0,0.0723,10000,19,2,0
2024-05-09,MX,+15%,3,121,130,1,9,89.0,15.0,102.35,MXN,18.7387,1917.91,228,23335.8,6393,0.0357,71.78,357.76,0.0657,10000,19,3,0
2024-05-10,MX,+15%,3,121,131,1,10,89.0,15.0,102.35,MXN,18.4035,1883.6,197,20162.95,5416,0.0364,75.64,378.98,0.0648,10000,19,4,0
2024-05-11,MX,+15%,3,121,132,1,11,89.0,15.0,102.35,MXN,18.4659,1889.98,180,18423.0,5859,0.0307,72.07,371.59,0.0657,10000,19,5,1
2024-05-12,MX,+15%,3,121,133,1,12,89.0,15.0,102.35,MXN,18.364,1879.56,186,19037.1,5825,0.0319,82.37,372.29,0.0634,10000,19,6,1
2024-05-13,MX,+15%,3,121,134,1,13,89.0,15.0,102.35,MXN,18.3117,1874.2,175,17911.25,4851,0.0361,90.03,366.51,0.0535,10000,20,0,0
2024-05-14,MX,+15%,3,121,135,1,14,89.0,15.0,102.35,MXN,18.4248,1885.78,200,20470.0,5863,0.0341,69.57,361.82,0.0628,10000,20,1,0
2024-05-15,MX,+15%,3,121,136,1,15,89.0,15.0,102.35,MXN,18.5314,1896.68,180,18423.0,6640,0.0271,80.68,363.88,0.0757,10000,20,2,0
2024-05-16,MX,+15%,3,121,137,1,16,89.0,15.0,102.35,MXN,18.5659,1900.22,179,18320.65,6246,0.0287,83.4,365.76,0.0719,10000,20,3,0
2024-05-17,MX,+15%,3,121,138,1,17,89.0,15.0,102.35,MXN,18.506,1894.09,189,19344.15,5376,0.0352,77.59,368.19,0.0726,10000,20,4,0
2024-05-18,MX,+15%,3,121,139,1,18,89.0,15.0,102.35,MXN,18.2655,1869.48,195,19958.25,6260,0.0311,75.25,366.31,0.0686,10000,20,5,1
2024-05-19,MX,+15%,3,121,140,1,19,89.0,15.0,102.35,MXN,18.5963,1903.33,194,19855.9,6111,0.0317,87.94,361.12,0.0646,10000,20,6,1
2024-05-20,MX,+15%,3,121,141,1,20,89.0,15.0,102.35,MXN,18.3969,1882.93,178,18218.3,6162,0.0289,72.29,365.67,0.0665,10000,21,0,0
2024-05-21,MX,+15%,3,121,142,1,21,89.0,15.0,102.35,MXN,18.4203,1885.32,169,17297.15,5179,0.0326,95.49,357.76,0.0645,10000,21,1,0
2024-05-22,MX,+15%,3,121,143,1,22,89.0,15.0,102.35,MXN,18.5846,1902.13,156,15966.6,5045,0.0309,67.34,376.37,0.055,10000,21,2,0
2024-05-23,MX,+15%,3,121,144,1,23,89.0,15.0,102.35,MXN,18.292,1872.19,187,19139.45,5770,0.0324,82.56,361.17,0.0576,10000,21,3,0
2024-05-24,MX,+15%,3,121,145,1,24,89.0,15.0,102.35,MXN,18.4235,1885.64,181,18525.35,6230,0.029,91.5,374.19,0.0519,10000,21,4,0
2024-05-25,MX,+15%,3,121,146,1,25,89.0,15.0,102.35,MXN,18.3025,1873.27,210,21493.5,7837,0.0268,71.38,365.72,0.077,10000,21,5,1
2024-05-26,MX,+15%,3,121,147,1,26,89.0,15.0,102.35,MXN,18.5876,1902.44,215,22005.25,7403,0.029,76.2,368.33,0.0673,10000,21,6,1
2024-05-27,MX,+15%,3,121,148,1,27,89.0,15.0,102.35,MXN,18.7832,1922.47,215,22005.25,7338,0.0293,84.68,365.47,0.0656,10000,22,0,0
2024-05-28,MX,+15%,3,121,149,1,28,89.0,15.0,102.35,MXN,18.1027,1852.81,146,14943.1,4416,0.0331,65.84,378.98,0.0743,10000,22,1,0
2024-05-29,MX,+15%,3,121,150,1,29,89.0,15.0,102.35,MXN,18.4454,1887.89,167,17092.45,5696,0.0293,64.96,354.35,0.0616,10000,22,2,0
2024-01-01,NL,control,0,0,1,0,0,89.0,0.0,89.0,EUR,1.0049,89.44,206,18334.0,6516,0.0316,63.16,369.09,0.0661,52000,1,0,0
2024-01-02,NL,control,0,0,2,0,0,89.0,0.0,89.0,EUR,0.9915,88.25,202,17978.0,6803,0.0297,88.16,381.15,0.0708,52000,1,1,0
2024-01-03,NL,control,0,0,3,0,0,89.0,0.0,89.0,EUR,0.997,88.73,208,18512.0,6738,0.0309,78.09,368.37,0.0693,52000,1,2,0
2024-01-04,NL,control,0,0,4,0,0,89.0,0.0,89.0,EUR,1.0095,89.84,197,17533.0,6758,0.0291,74.99,367.29,0.0475,52000,1,3,0
2024-01-05,NL,control,0,0,5,0,0,89.0,0.0,89.0,EUR,0.9886,87.98,214,19046.0,5515,0.0388,87.34,366.91,0.0618,52000,1,4,0
2024-01-06,NL,control,0,0,6,0,0,89.0,0.0,89.0,EUR,0.9988,88.9,240,21360.0,7744,0.031,72.64,379.36,0.068,52000,1,5,1
2024-01-07,NL,control,0,0,7,0,0,89.0,0.0,89.0,EUR,0.9993,88.94,223,19847.0,6803,0.0328,70.86,378.38,0.0653,52000,1,6,1
2024-01-08,NL,control,0,0,8,0,0,89.0,0.0,89.0,EUR,0.988,87.93,209,18601.0,6500,0.0321,81.9,357.47,0.0633,52000,2,0,0
2024-01-09,NL,control,0,0,9,0,0,89.0,0.0,89.0,EUR,0.9891,88.03,217,19313.0,7421,0.0292,98.64,373.6,0.0622,52000,2,1,0
2024-01-10,NL,control,0,0,10,0,0,89.0,0.0,89.0,EUR,0.9989,88.9,230,20470.0,7561,0.0304,80.33,370.89,0.0695,52000,2,2,0
2024-01-11,NL,control,0,0,11,0,0,89.0,0.0,89.0,EUR,0.9951,88.57,233,20737.0,6392,0.0364,74.62,378.31,0.0627,52000,2,3,0
2024-01-12,NL,control,0,0,12,0,0,89.0,0.0,89.0,EUR,0.9949,88.55,220,19580.0,7393,0.0298,77.26,363.52,0.057,52000,2,4,0
2024-01-13,NL,control,0,0,13,0,0,89.0,0.0,89.0,EUR,1.0001,89.01,221,19669.0,8029,0.0275,86.72,379.95,0.0613,52000,2,5,1
2024-01-14,NL,control,0,0,14,0,0,89.0,0.0,89.0,EUR,0.9959,88.64,206,18334.0,6567,0.0314,80.17,364.97,0.0622,52000,2,6,1
2024-01-15,NL,control,0,0,15,0,0,89.0,0.0,89.0,EUR,1.0003,89.03,200,17800.0,5613,0.0356,75.22,381.06,0.0604,52000,3,0,0
2024-01-16,NL,control,0,0,16,0,0,89.0,0.0,89.0,EUR,1.0198,90.77,188,16732.0,5540,0.0339,96.67,381.9,0.074,52000,3,1,0
2024-01-17,NL,control,0,0,17,0,0,89.0,0.0,89.0,EUR,1.0104,89.92,178,15842.0,5978,0.0298,75.58,375.36,0.0547,52000,3,2,0
2024-01-18,NL,control,0,0,18,0,0,89.0,0.0,89.0,EUR,0.9835,87.53,185,16465.0,5618,0.0329,92.51,354.15,0.0729,52000,3,3,0
2024-01-19,NL,control,0,0,19,0,0,89.0,0.0,89.0,EUR,1.007,89.62,203,18067.0,6636,0.0306,80.79,377.02,0.0736,52000,3,4,0
2024-01-20,NL,control,0,0,20,0,0,89.0,0.0,89.0,EUR,1.0137,90.22,206,18334.0,6910,0.0298,70.36,364.81,0.0681,52000,3,5,1
2024-01-21,NL,control,0,0,21,0,0,89.0,0.0,89.0,EUR,0.9887,87.99,228,20292.0,6604,0.0345,85.9,374.47,0.0692,52000,3,6,1
2024-01-22,NL,control,0,0,22,0,0,89.0,0.0,89.0,EUR,0.9928,88.36,204,18156.0,7561,0.027,74.65,360.72,0.0688,52000,4,0,0
2024-01-23,NL,control,0,0,23,0,0,89.0,0.0,89.0,EUR,0.9892,88.04,212,18868.0,7852,0.027,89.14,360.0,0.0783,52000,4,1,0
2024-01-24,NL,control,0,0,24,0,0,89.0,0.0,89.0,EUR,0.9999,88.99,222,19758.0,6209,0.0358,86.61,364.19,0.0697,52000,4,2,0
2024-01-25,NL,control,0,0,25,0,0,89.0,0.0,89.0,EUR,1.0148,90.32,214,19046.0,6908,0.031,72.22,383.89,0.0692,52000,4,3,0
2024-01-26,NL,control,0,0,26,0,0,89.0,0.0,89.0,EUR,0.9918,88.27,229,20381.0,6822,0.0336,86.95,388.0,0.0646,52000,4,4,0
2024-01-27,NL,control,0,0,27,0,0,89.0,0.0,89.0,EUR,1.0213,90.9,245,21805.0,9033,0.0271,89.29,375.48,0.0672,52000,4,5,1
2024-01-28,NL,control,0,0,28,0,0,89.0,0.0,89.0,EUR,1.0041,89.37,228,20292.0,7419,0.0307,70.92,382.09,0.0557,52000,4,6,1
2024-01-29,NL,control,0,0,29,0,0,89.0,0.0,89.0,EUR,1.0143,90.27,220,19580.0,8612,0.0255,87.39,375.17,0.0494,52000,5,0,0
2024-01-30,NL,control,0,0,30,0,0,89.0,0.0,89.0,EUR,0.9918,88.27,226,20114.0,7454,0.0303,82.79,386.4,0.0633,52000,5,1,0
2024-01-31,NL,control,0,0,31,0,0,89.0,0.0,89.0,EUR,1.0099,89.89,216,19224.0,6001,0.036,81.16,355.38,0.0529,52000,5,2,0
2024-02-01,NL,control,0,0,32,0,0,89.0,0.0,89.0,EUR,1.01,89.89,209,18601.0,6087,0.0343,70.02,366.85,0.0538,52000,5,3,0
2024-02-02,NL,control,0,0,33,0,0,89.0,0.0,89.0,EUR,0.9908,88.18,196,17444.0,7684,0.0255,76.42,379.64,0.0784,52000,5,4,0
2024-02-03,NL,control,0,0,34,0,0,89.0,0.0,89.0,EUR,0.994,88.47,224,19936.0,7026,0.0319,73.85,374.72,0.069,52000,5,5,1
2024-02-04,NL,control,0,0,35,0,0,89.0,0.0,89.0,EUR,1.0022,89.19,216,19224.0,7439,0.029,76.41,366.56,0.0755,52000,5,6,1
2024-02-05,NL,control,0,0,36,0,0,89.0,0.0,89.0,EUR,0.9993,88.93,178,15842.0,6095,0.0292,81.56,361.01,0.0781,52000,6,0,0
2024-02-06,NL,control,0,0,37,0,0,89.0,0.0,89.0,EUR,0.9899,88.1,199,17711.0,6911,0.0288,76.95,370.73,0.0624,52000,6,1,0
2024-02-07,NL,control,0,0,38,0,0,89.0,0.0,89.0,EUR,0.997,88.73,213,18957.0,6212,0.0343,78.03,367.42,0.0724,52000,6,2,0
2024-02-08,NL,control,0,0,39,0,0,89.0,0.0,89.0,EUR,1.0091,89.81,217,19313.0,6921,0.0313,78.55,370.34,0.0624,52000,6,3,0
2024-02-09,NL,control,0,0,40,0,0,89.0,0.0,89.0,EUR,1.0034,89.31,232,20648.0,7572,0.0306,66.32,372.26,0.0605,52000,6,4,0
2024-02-10,NL,control,0,0,41,0,0,89.0,0.0,89.0,EUR,1.0,89.0,236,21004.0,6702,0.0352,91.64,370.41,0.0639,52000,6,5,1
2024-02-11,NL,control,0,0,42,0,0,89.0,0.0,89.0,EUR,0.9859,87.75,206,18334.0,6263,0.0329,71.93,388.49,0.0617,52000,6,6,1
2024-02-12,NL,control,0,0,43,0,0,89.0,0.0,89.0,EUR,0.9959,88.64,192,17088.0,6017,0.0319,81.38,382.89,0.0662,52000,7,0,0
2024-02-13,NL,control,0,0,44,0,0,89.0,0.0,89.0,EUR,1.0064,89.57,184,16376.0,5605,0.0328,89.71,370.22,0.0508,52000,7,1,0
2024-02-14,NL,control,0,0,45,0,0,89.0,0.0,89.0,EUR,1.0061,89.54,187,16643.0,5428,0.0344,82.76,364.57,0.0731,52000,7,2,0
2024-02-15,NL,control,0,0,46,0,0,89.0,0.0,89.0,EUR,0.989,88.02,181,16109.0,5212,0.0347,77.06,366.78,0.0666,52000,7,3,0
2024-02-16,NL,control,0,0,47,0,0,89.0,0.0,89.0,EUR,0.9952,88.57,192,17088.0,6129,0.0313,91.61,375.21,0.0593,52000,7,4,0
2024-02-17,NL,control,0,0,48,0,0,89.0,0.0,89.0,EUR,0.9916,88.25,220,19580.0,6422,0.0343,75.73,375.73,0.0471,52000,7,5,1
2024-02-18,NL,control,0,0,49,0,0,89.0,0.0,89.0,EUR,1.0106,89.95,217,19313.0,6388,0.034,80.25,372.32,0.0623,52000,7,6,1
2024-02-19,NL,control,0,0,50,0,0,89.0,0.0,89.0,EUR,1.011,89.98,197,17533.0,6057,0.0325,84.87,373.71,0.0613,52000,8,0,0
2024-02-20,NL,control,0,0,51,0,0,89.0,0.0,89.0,EUR,0.9971,88.75,200,17800.0,5984,0.0334,95.72,382.13,0.0585,52000,8,1,0
2024-02-21,NL,control,0,0,52,0,0,89.0,0.0,89.0,EUR,1.0084,89.75,217,19313.0,6940,0.0313,69.05,372.45,0.0577,52000,8,2,0
2024-02-22,NL,control,0,0,53,0,0,89.0,0.0,89.0,EUR,0.9895,88.06,225,20025.0,6269,0.0359,78.44,376.74,0.0588,52000,8,3,0
2024-02-23,NL,control,0,0,54,0,0,89.0,0.0,89.0,EUR,0.9891,88.03,242,21538.0,8499,0.0285,84.69,354.7,0.0692,52000,8,4,0
2024-02-24,NL,control,0,0,55,0,0,89.0,0.0,89.0,EUR,0.9994,88.94,221,19669.0,6773,0.0326,82.58,379.58,0.0661,52000,8,5,1
2024-02-25,NL,control,0,0,56,0,0,89.0,0.0,89.0,EUR,1.016,90.43,210,18690.0,6439,0.0326,96.2,366.44,0.0529,52000,8,6,1
2024-02-26,NL,control,0,0,57,0,0,89.0,0.0,89.0,EUR,0.9988,88.9,214,19046.0,7357,0.0291,65.53,363.51,0.0668,52000,9,0,0
2024-02-27,NL,control,0,0,58,0,0,89.0,0.0,89.0,EUR,1.0072,89.64,200,17800.0,5563,0.036,74.56,377.23,0.0674,52000,9,1,0
2024-02-28,NL,control,0,0,59,0,0,89.0,0.0,89.0,EUR,0.9838,87.56,195,17355.0,5870,0.0332,81.5,367.91,0.0629,52000,9,2,0
2024-02-29,NL,control,0,0,60,0,0,89.0,0.0,89.0,EUR,1.0008,89.07,196,17444.0,5078,0.0386,98.86,366.57,0.0521,52000,9,3,0
2024-03-01,NL,control,0,0,61,0,0,89.0,0.0,89.0,EUR,0.9997,88.97,216,19224.0,7492,0.0288,81.95,370.03,0.0701,52000,9,4,0
2024-03-02,NL,control,0,0,62,0,0,89.0,0.0,89.0,EUR,0.9996,88.96,252,22428.0,7551,0.0334,89.55,368.03,0.0718,52000,9,5,1
2024-03-03,NL,control,0,0,63,0,0,89.0,0.0,89.0,EUR,1.0126,90.12,218,19402.0,6346,0.0343,81.32,374.18,0.0612,52000,9,6,1
2024-03-04,NL,control,0,0,64,0,0,89.0,0.0,89.0,EUR,1.0076,89.68,216,19224.0,6833,0.0316,79.2,371.22,0.0624,52000,10,0,0
2024-03-05,NL,control,0,0,65,0,0,89.0,0.0,89.0,EUR,0.9986,88.87,202,17978.0,5651,0.0357,65.88,363.18,0.0612,52000,10,1,0
2024-03-06,NL,control,0,0,66,0,0,89.0,0.0,89.0,EUR,1.0058,89.51,224,19936.0,7219,0.031,68.52,375.64,0.075,52000,10,2,0
2024-03-07,NL,control,0,0,67,0,0,89.0,0.0,89.0,EUR,0.9944,88.5,206,18334.0,6088,0.0338,74.66,370.72,0.0805,52000,10,3,0
2024-03-08,NL,control,0,0,68,0,0,89.0,0.0,89.0,EUR,0.9805,87.26,228,20292.0,7476,0.0305,79.97,366.88,0.0618,52000,10,4,0
2024-03-09,NL,control,0,0,69,0,0,89.0,0.0,89.0,EUR,1.0045,89.4,252,22428.0,8775,0.0287,84.81,378.86,0.0722,52000,10,5,1
2024-03-10,NL,control,0,0,70,0,0,89.0,0.0,89.0,EUR,0.9992,88.93,240,21360.0,5786,0.0415,72.65,360.09,0.057,52000,10,6,1
2024-03-11,NL,control,0,0,71,0,0,89.0,0.0,89.0,EUR,0.9972,88.75,222,19758.0,6576,0.0338,69.2,376.25,0.0721,52000,11,0,0
2024-03-12,NL,control,0,0,72,0,0,89.0,0.0,89.0,EUR,1.011,89.98,232,20648.0,7843,0.0296,79.3,375.17,0.0662,52000,11,1,0
2024-03-13,NL,control,0,0,73,0,0,89.0,0.0,89.0,EUR,1.0018,89.16,220,19580.0,6539,0.0336,76.83,374.61,0.0636,52000,11,2,0
2024-03-14,NL,control,0,0,74,0,0,89.0,0.0,89.0,EUR,1.0008,89.07,215,19135.0,7835,0.0274,78.9,357.6,0.0579,52000,11,3,0
